Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Transferred (bytes),Word Count,Sentence Count,Average Words Per Sentence,Flesch Reading Ease Score,Readability,Text Ratio,Crawl Depth,Folder Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
https://accessibility.civicactions.com/personas/,text/html; charset=utf-8,200,OK,Indexable,,CivicActions Accessibility Personas | CivicActions Accessibility,64,556,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,CivicActions Accessibility Personas,35,,0,Accessibility Avery,19,Designer Darcy,14,,,,,,,,,,16937,3217,28,11,2.545,22.966,Very Hard,2.701,3,1,,9,8,0,5.88,25,24,0,6,6,0,,,,,80347676ba3db74e70a1fb7dceddc351,0.056,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/personas/,2024-01-03 17:45:50
https://accessibility.civicactions.com/personas/accessibility-avery,text/html; charset=utf-8,200,OK,Indexable,,Accessibility Avery | CivicActions Accessibility,48,407,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Accessibility Avery,19,,0,Description Anchor link,23,Goals Anchor link,17,,,,,,,,,,18435,3919,166,28,5.929,57.609,Fairly Hard,8.371,4,1,,16,7,0,5.15,34,24,0,6,6,0,,,,,f1b0b30c20d905458851de07e62c335d,0.151,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/personas/accessibility-avery,2024-01-03 17:47:04
https://accessibility.civicactions.com/personas/designer-darcy,text/html; charset=utf-8,200,OK,Indexable,,Designer Darcy | CivicActions Accessibility,43,375,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Designer Darcy,14,,0,Goals Anchor link,17,Needs Anchor link,17,,,,,,,,,,18429,4024,231,35,6.6,69.391,Normal,9.963,4,1,,17,9,0,6.62,33,24,0,6,6,0,,,,,318225f00a3f834677630519a28c4d5f,0.147,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/personas/designer-darcy,2024-01-03 17:47:01
https://accessibility.civicactions.com/personas/engineer-emery,text/html; charset=utf-8,200,OK,Indexable,,Engineer Emery | CivicActions Accessibility,43,380,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Engineer Emery,14,,0,Goals Anchor link,17,Needs Anchor link,17,,,,,,,,,,18086,3907,185,30,6.167,65.216,Normal,8.887,4,1,,16,8,0,5.88,33,24,0,6,6,0,,,,,1a6a15269292a776dafad82c4b109c37,0.144,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/personas/engineer-emery,2024-01-03 17:47:04
https://accessibility.civicactions.com/personas/procurement-parker,text/html; charset=utf-8,200,OK,Indexable,,Procurement Parker | CivicActions Accessibility,47,422,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Procurement Parker,18,,0,Description Anchor link,23,Goals Anchor link,17,,,,,,,,,,18597,3962,189,33,5.727,53.755,Fairly Hard,9.241,4,1,,17,8,0,5.88,34,24,0,6,6,0,,,,,20d5f8dfd3b7f963e9b71fe1e88cc95b,0.052,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/personas/procurement-parker,2024-01-03 17:47:05
https://accessibility.civicactions.com/personas/qa-quincy,text/html; charset=utf-8,200,OK,Indexable,,QA Quincy | CivicActions Accessibility,38,333,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,QA Quincy,9,,0,Description Anchor link,23,Goals Anchor link,17,,,,,,,,,,18180,3812,140,29,4.828,59.928,Fairly Hard,7.305,4,1,,17,8,0,5.88,34,24,0,6,6,0,,,,,62af49899818307025bdab4aca035b85,0.054,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/personas/qa-quincy,2024-01-03 17:47:04
https://accessibility.civicactions.com/personas/remote-raz,text/html; charset=utf-8,200,OK,Indexable,,Remote Raz | CivicActions Accessibility,39,349,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Remote Raz,10,,0,Goals Anchor link,17,Needs Anchor link,17,,,,,,,,,,17943,3847,173,26,6.654,74.893,Fairly Easy,8.242,4,1,,15,7,0,5.15,33,24,0,6,6,0,,,,,da57eeef445cc0dc62415221e99d429,0.063,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/personas/remote-raz,2024-01-03 17:47:05
https://accessibility.civicactions.com/playbook,text/html,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,162,162,0,,,,,0,1,0,,5,4,0,2.94,0,0,0,0,0,0,,,,,,0.059,,https://accessibility.civicactions.com/playbook/,HTTP Redirect,,1.1,https://accessibility.civicactions.com/playbook,2024-01-03 17:41:02
https://accessibility.civicactions.com/playbook/,text/html; charset=utf-8,200,OK,Indexable,,CivicActions Accessibility Playbook | CivicActions Accessibility,64,553,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,CivicActions Accessibility Playbook,35,,0,Follow Global Initiatives,25,Invest in Accessibility Training,32,,,,,,,,,,27212,3818,84,22,3.818,34.767,Hard,3.04,1,1,,151,131,0,96.32,36,34,0,6,6,0,,,,,be501bb7a203372093a3911ad9a74fc6,0.151,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/,2024-01-03 17:41:02
https://accessibility.civicactions.com/playbook/ai-and-ia,text/html; charset=utf-8,200,OK,Indexable,,Consider AI & IA | CivicActions Accessibility,45,383,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Consider AI & IA,16,,0,Key questions Anchor link,25,See also Anchor link,20,,,,,,,,,,19972,4746,355,47,7.553,69.051,Normal,14.226,1,1,,31,27,0,19.85,40,34,0,10,10,0,,,,,92893da0179a1494352773212c76639b,0.058,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/ai-and-ia,2024-01-03 17:40:53
https://accessibility.civicactions.com/playbook/AT,text/html; charset=utf-8,200,OK,Indexable,,Test with assistive technology | CivicActions Accessibility,59,510,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Test with assistive technology,30,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,20162,4679,419,54,7.759,66.911,Normal,16.496,1,1,,29,24,0,17.65,40,34,0,7,7,0,,,,,6af4771fe4e30834fe9bfde8385d59a,0.17,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/AT,2024-01-03 17:41:12
https://accessibility.civicactions.com/playbook/authoring,text/html; charset=utf-8,200,OK,Indexable,,Improve authoring tools | CivicActions Accessibility,52,453,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Improve authoring tools,23,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,21171,5059,512,72,7.111,50.741,Fairly Hard,19.863,1,1,,24,20,0,14.71,40,34,0,9,9,0,,,,,cdde5abeee4ab0d0c8cfb355d9ab2979,0.147,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/authoring,2024-01-03 17:41:22
https://accessibility.civicactions.com/playbook/automated-testing,text/html; charset=utf-8,200,OK,Indexable,,Implement automated testing | CivicActions Accessibility,56,508,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Implement automated testing,27,,0,CivicActions Approach Anchor link,33,Checklist Anchor link,21,,,,,,,,,,25502,6097,711,96,7.406,52.963,Fairly Hard,21.258,1,1,,31,23,0,16.91,46,36,0,26,25,0,,,,,2174a2a0e9c4345132acedbce7a61c47,0.139,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/automated-testing,2024-01-03 17:41:15
https://accessibility.civicactions.com/playbook/checklists,text/html; charset=utf-8,200,OK,Indexable,,Use checklists | CivicActions Accessibility,43,369,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Use checklists,14,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,22447,5506,511,75,6.813,70.784,Fairly Easy,17.051,1,1,,30,25,0,18.38,40,34,0,26,26,0,,,,,6044d3779dd74f07789466832e046d45,0.075,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/checklists,2024-01-03 17:40:58
https://accessibility.civicactions.com/playbook/community,text/html; charset=utf-8,200,OK,Indexable,,Join the global accessibility community | CivicActions Accessibility,68,591,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Join the global accessibility community,39,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,20592,4757,362,50,7.24,46.178,Hard,15.053,1,1,,31,27,0,19.85,41,35,0,13,13,0,,,,,1bca2eb9941a74f257097c6d8994e4c2,0.155,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/community,2024-01-03 17:40:57
https://accessibility.civicactions.com/playbook/distributed-teams,text/html; charset=utf-8,200,OK,Indexable,,Encourage accessible distributed teams | CivicActions Accessibility,67,597,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Encourage accessible distributed teams,38,,0,Resources Anchor link,21,Checklist Anchor link,21,,,,,,,,,,22545,5166,444,92,4.826,30.641,Hard,18.891,1,1,,26,21,0,15.44,41,34,0,16,16,0,,,,,c5f5d030e9b3bce5ce1bc1bbf20d9e7f,0.177,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/distributed-teams,2024-01-03 17:41:02
https://accessibility.civicactions.com/playbook/documents,text/html; charset=utf-8,200,OK,Indexable,,Creating accessible documents | CivicActions Accessibility,58,521,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Creating accessible documents,29,,0,Templates Anchor link,21,Theme Anchor link,17,,,,,,,,,,30383,6056,902,135,6.681,77.937,Fairly Easy,21.157,1,1,,47,28,0,20.59,55,35,0,12,12,0,,,,,7d81de3f6a5d1a57bd7460b214594a78,0.063,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/documents,2024-01-03 17:41:02
https://accessibility.civicactions.com/playbook/follow-global-initiatives,text/html; charset=utf-8,200,OK,Indexable,,Follow global initiatives | CivicActions Accessibility,54,450,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Follow global initiatives,25,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,20150,4590,308,46,6.696,37.98,Hard,14.658,1,1,,31,27,0,19.85,40,34,0,13,13,0,,,,,8fb12cf2d9fd007c2dbac145cb55f5c4,0.051,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/follow-global-initiatives,2024-01-03 17:41:17
https://accessibility.civicactions.com/playbook/manual-testing,text/html; charset=utf-8,200,OK,Indexable,,Do manual testing | CivicActions Accessibility,46,404,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Do manual testing,17,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,20226,4752,381,51,7.471,73.13,Fairly Easy,14.778,1,1,,29,24,0,17.65,40,34,0,10,10,0,,,,,d4418726095cb5ebae00a3426c25314e,0.051,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/manual-testing,2024-01-03 17:40:59
https://accessibility.civicactions.com/playbook/pdf,text/html; charset=utf-8,200,OK,Indexable,,Avoid PDF documents | CivicActions Accessibility,48,438,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Avoid PDF documents,19,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,20175,4739,357,47,7.596,67.367,Normal,14.816,1,1,,31,27,0,19.85,41,34,0,11,11,0,,,,,fa34f600ebea4e657599cdfc29740826,0.064,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/pdf,2024-01-03 17:41:13
https://accessibility.civicactions.com/playbook/personalization,text/html; charset=utf-8,200,OK,Indexable,,Support personalization | CivicActions Accessibility,52,453,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Support personalization,23,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,20796,4981,487,60,8.117,67.093,Normal,17.697,1,1,,27,23,0,16.91,40,34,0,10,10,0,,,,,633c072674c7cc988cbc1115cfb632a6,0.149,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/personalization,2024-01-03 17:41:22
https://accessibility.civicactions.com/playbook/practice,text/html; charset=utf-8,200,OK,Indexable,,Build a community of practice | CivicActions Accessibility,58,506,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Build a community of practice,29,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,19841,4503,318,44,7.227,47.858,Hard,14.45,1,1,,31,27,0,19.85,40,34,0,8,8,0,,,,,9dad1c0ff6deb6803a399710e14937c0,13.293,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/practice,2024-01-03 17:41:15
https://accessibility.civicactions.com/playbook/pwd,text/html; charset=utf-8,200,OK,Indexable,,Include people with disabilities | CivicActions Accessibility,61,514,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Include people with disabilities,32,,0,Overview Anchor link,20,Checklist Anchor link,21,,,,,,,,,,22034,5101,519,73,7.11,57.641,Fairly Hard,18.667,1,1,,33,27,0,19.85,44,34,0,8,8,0,,,,,fdc83d1a5bc811c9661ee00aaa25cdfd,0.157,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/pwd,2024-01-03 17:41:22
https://accessibility.civicactions.com/playbook/roles,text/html; charset=utf-8,200,OK,Indexable,,Provide role based evaluations | CivicActions Accessibility,59,515,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Provide role based evaluations,30,,0,Accessibility Lead Anchor link,30,Audio and Video Media (AV) Anchor link,38,,,,,,,,,,58397,12212,2328,416,5.596,51.869,Fairly Hard,28.256,1,1,,50,24,0,17.65,66,37,0,177,141,0,,,,,14610f734f0f1f0e0bbf599c44e901c9,0.056,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/roles,2024-01-03 17:41:02
https://accessibility.civicactions.com/playbook/statements,text/html; charset=utf-8,200,OK,Indexable,,Update accessibility statements | CivicActions Accessibility,60,527,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Update accessibility statements,31,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,20264,4655,350,46,7.609,54.567,Fairly Hard,14.86,1,1,,25,21,0,15.44,40,34,0,10,10,0,,,,,abc596ffbf3614c91601eaababd6de1c,0.05,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/statements,2024-01-03 17:41:04
https://accessibility.civicactions.com/playbook/training,text/html; charset=utf-8,200,OK,Indexable,,Invest in accessibility training | CivicActions Accessibility,61,503,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Invest in accessibility training,32,,0,Checklist Anchor link,21,Key questions Anchor link,25,,,,,,,,,,21737,5187,409,60,6.817,36.094,Hard,16.607,1,1,,25,21,0,15.44,41,35,0,23,23,0,,,,,31f613e6b0c8c48de583297c8d6586d1,0.048,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/playbook/training,2024-01-03 17:41:22
https://accessibility.civicactions.com/posts/,text/html; charset=utf-8,200,OK,Non-Indexable,Redirected,Redirecting…,12,114,,0,0,,0,Redirecting…,12,,0,,0,,0,noindex,,0; url=https://accessibility.civicactions.com/news/,https://accessibility.civicactions.com/news/,,,,,,521,270,8,2,4,54.725,Fairly Hard,9.381,2,1,,35,35,0,25.74,1,1,0,0,0,0,,,,,a3d2f427980ea3187283c0333f9134dd,0.153,"Thu, 28 Dec 2023 17:47:08 GMT",https://accessibility.civicactions.com/news/,Meta Refresh Redirect,,1.1,https://accessibility.civicactions.com/posts/,2024-01-03 17:41:46
https://accessibility.civicactions.com/posts/4-ways-to-improve-government-accessibility-through-open-source,text/html; charset=utf-8,200,OK,Indexable,,4 ways to improve government accessibility through open source | CivicActions Accessibility,91,818,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,4 ways to improve government accessibility through open source,62,,0,CivicActions Accessibility,26,,0,,,,,,,,,,26569,7879,1544,189,8.169,50.11,Fairly Hard,38.873,2,1,,4,3,0,2.21,23,20,0,24,24,0,,,,,6619aaf7891441ffa3cad9cc01fa4094,0.063,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/4-ways-to-improve-government-accessibility-through-open-source,2024-01-03 17:41:29
https://accessibility.civicactions.com/posts/at-banter-podcast,text/html; charset=utf-8,200,OK,Indexable,,Mike Gifford interviewed on the AT Banter Podcast | CivicActions Accessibility,78,693,An entertaining discussion with the Banter crew and Mike Gifford.,65,405,,0,Mike Gifford interviewed on the AT Banter Podcast,49,,0,CivicActions Accessibility,26,,0,,,,,,,,,,15447,3566,163,26,6.269,60.337,Normal,8.861,2,1,,12,11,0,8.09,23,20,0,10,10,0,,,,,e016d1c9e0856781cae0e106054c6253,0.049,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/at-banter-podcast,2024-01-03 17:41:33
https://accessibility.civicactions.com/posts/automated-accessibility-testing-leveraging-github-actions-and-pa11y-ci-with-axe,text/html; charset=utf-8,200,OK,Indexable,,Automated accessibility testing: Leveraging GitHub Actions and pa11y-ci with axe | CivicActions Accessibility,109,967,Using GitHub and open source technology -- general and accessibility-specific -- we created a continuous accessibility integration environment that helps us better practice what we preach.,188,1154,,0,Automated accessibility testing: Leveraging GitHub Actions and pa11y-ci with axe,80,,0,Practicing what we preach,25,"Our technology and accessibility ""stack""",40,,,,,,,,,,31479,7557,1256,299,4.201,64.827,Normal,28.021,2,1,,11,10,0,7.35,27,23,0,30,30,0,,,,,ea7ee00615cee676e4112bf8bc92c14a,0.059,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/automated-accessibility-testing-leveraging-github-actions-and-pa11y-ci-with-axe,2024-01-03 17:41:26
https://accessibility.civicactions.com/posts/CivicActions-Accessibility-Pledge,text/html; charset=utf-8,200,OK,Indexable,,CivicActions Accessibility Pledge | CivicActions Accessibility,62,534,Our committment to accessibility is encapsulated in this pledge.,64,392,,0,CivicActions Accessibility Pledge,33,,0,CivicActions Accessibility,26,,0,,,,,,,,,,18045,4606,495,74,6.689,39.049,Hard,20.378,2,1,,10,9,0,6.62,23,20,0,10,10,0,,,,,8809ea427fd1ff51d3a0b09eef758dbd,0.057,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/CivicActions-Accessibility-Pledge,2024-01-03 17:41:33
https://accessibility.civicactions.com/posts/CivicActions-Creates-Open-Product-Accessibility-Template,text/html; charset=utf-8,200,OK,Indexable,,CivicActions creates Open Product Accessibility Template (OPAT) with the GSA | CivicActions Accessibility,105,949,CivicActions' contract with the GSA has allowed us to build a open Accessibility Conformance Report that is machine-readable Open Product Accessibility Template (OPAT).,168,1056,,0,CivicActions creates Open Product Accessibility Template (OPAT) with the GSA,76,,0,CivicActions Accessibility,26,,0,,,,,,,,,,16274,3813,227,34,6.676,45.766,Hard,11.417,2,1,,9,8,0,5.88,23,20,0,10,10,0,,,,,77f8312b8328fb1faeeda061c6dde9c8,0.058,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/CivicActions-Creates-Open-Product-Accessibility-Template,2024-01-03 17:41:24
https://accessibility.civicactions.com/posts/daniel-mundra-diving-into-drupal,text/html; charset=utf-8,200,OK,Indexable,,Daniel Mundra: Diving into Drupal | CivicActions Accessibility,62,537,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Daniel Mundra: Diving into Drupal,33,,0,CivicActions Accessibility,26,,0,,,,,,,,,,19672,5404,788,101,7.802,61.173,Normal,25.668,2,1,,4,3,0,2.21,23,20,0,9,9,0,,,,,b876a8a14447bd51f117f3209e57e1cb,0.05,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/daniel-mundra-diving-into-drupal,2024-01-03 17:41:29
https://accessibility.civicactions.com/posts/five-reasons-to-get-excited-about-governmentwide-section-508-assessment-criteria,text/html; charset=utf-8,200,OK,Indexable,,Five reasons to get excited about governmentwide Section 508 assessment criteria | CivicActions Accessibility,109,984,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Five reasons to get excited about governmentwide Section 508 assessment criteria,80,,0,Five reasons to get excited about governmentwide Section 508 assessment criteria,80,CivicActions Accessibility,26,,,,,,,,,,15860,3637,154,24,6.417,42.658,Hard,8.939,1,1,,5,4,0,2.94,23,20,0,12,12,0,,,,,182591979c9283fa1b7d671996b14095,0.158,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/five-reasons-to-get-excited-about-governmentwide-section-508-assessment-criteria,2024-01-03 17:40:56
https://accessibility.civicactions.com/posts/fix-accessibility-bugs,text/html; charset=utf-8,200,OK,Indexable,,"Treat accessibility issues as bugs, not feature requests | CivicActions Accessibility",85,730,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,"Treat accessibility issues as bugs, not feature requests",56,,0,"Treat accessibility issues as bugs, not feature requests",56,CivicActions Accessibility,26,,,,,,,,,,15429,3537,149,22,6.773,54.04,Fairly Hard,8.515,1,1,,5,4,0,2.94,23,20,0,9,9,0,,,,,fad2ed7dff1b1384b46716e357a7bec7,0.151,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/fix-accessibility-bugs,2024-01-03 17:40:59
https://accessibility.civicactions.com/posts/FOSDEM-ccessibility-OpenSource,text/html; charset=utf-8,200,OK,Indexable,,Mike Gifford gave a presentation at FOSDEM on Accessibility & Open Source | CivicActions Accessibility,102,918,Mike gave a talk in Brussels at the annual FOSDEM conference. He focused on how open source is key to building a more inclusive world.,134,838,,0,Mike Gifford gave a presentation at FOSDEM on Accessibility & Open Source,73,,0,CivicActions Accessibility,26,,0,,,,,,,,,,15996,3818,210,31,6.774,50.499,Fairly Hard,10.479,2,1,,5,4,0,2.94,23,20,0,12,12,0,,,,,5d9eac056d7d065c43b0f15f9cc73e2b,0.061,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/FOSDEM-ccessibility-OpenSource,2024-01-03 17:41:24
https://accessibility.civicactions.com/posts/gcn-accessibility-compliance-as-code,text/html; charset=utf-8,200,OK,Indexable,,GCN: The need for accessibility compliance as code | CivicActions Accessibility,79,701,GCN published a guest editorial we wrote that was inspired by a conversation we had on a recent CivicActions Accessibility practice area call.,142,867,,0,GCN: The need for accessibility compliance as code,50,,0,CivicActions Accessibility,26,,0,,,,,,,,,,15247,3425,127,23,5.522,46.019,Hard,7.79,2,1,,5,4,0,2.94,23,20,0,8,8,0,,,,,8790643ff6a6262d65a3398ff9e5a425,0.07,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/gcn-accessibility-compliance-as-code,2024-01-03 17:41:32
https://accessibility.civicactions.com/posts/government-accessibility-and-the-cms-problem,text/html; charset=utf-8,200,OK,Indexable,,Government Accessibility and the CMS Problem | CivicActions Accessibility,73,668,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Government Accessibility and the CMS Problem,44,,0,CivicActions Accessibility,26,,0,,,,,,,,,,19585,5211,534,93,5.742,70.146,Fairly Easy,18.569,2,1,,4,3,0,2.21,23,20,0,24,21,0,,,,,a69089b12aa96b6347309156452829e8,0.058,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/government-accessibility-and-the-cms-problem,2024-01-03 17:41:23
https://accessibility.civicactions.com/posts/governments-accessibility-opensource,text/html; charset=utf-8,200,OK,Indexable,,Mike Gifford Presented in at Inclusive Design & Accessibility Meetup in the Netherlands | CivicActions Accessibility,116,1016,"CivicActions Accessibility Site: A collection of resources about digital accessibility and how it aligns with open source, CivicTech and Digital Transformation.",160,953,,0,Mike Gifford Presented in at Inclusive Design & Accessibility Meetup in the Netherlands,87,,0,CivicActions Accessibility,26,,0,,,,,,,,,,15750,3695,168,28,6,47.659,Hard,9.412,2,1,,6,5,0,3.68,23,20,0,10,10,0,,,,,ed2bd176cc217672c2ba3e427d04a1a7,0.054,"Thu, 28 Dec 2023 17:47:08 GMT",,,,1.1,https://accessibility.civicactions.com/posts/governments-accessibility-opensource,2024-01-03 17:41:32
